y_exp,y_pred,order
-1.574799776077270508e+00,-1.608392715454101562e+00,4.000000000000000000e+00
1.572832393646240234e+01,1.575779724121093750e+01,3.000000000000000000e+00
3.283290147781372070e+00,3.440377235412597656e+00,3.000000000000000000e+00
7.530915141105651855e-01,7.855465412139892578e-01,3.000000000000000000e+00
-8.627779006958007812e+00,-8.699731826782226562e+00,3.000000000000000000e+00
-1.584927678108215332e+00,-1.679363608360290527e+00,3.000000000000000000e+00
1.787775158882141113e+00,1.787810325622558594e+00,4.000000000000000000e+00
-3.014158010482788086e+00,-2.975046157836914062e+00,3.000000000000000000e+00
8.397673606872558594e+00,8.350347518920898438e+00,4.000000000000000000e+00
9.324555397033691406e+00,9.362375259399414062e+00,3.000000000000000000e+00
-1.822463417053222656e+01,-1.828965377807617188e+01,3.000000000000000000e+00
-9.316301345825195312e+00,-9.385501861572265625e+00,3.000000000000000000e+00
-2.118175268173217773e+00,-2.096902608871459961e+00,4.000000000000000000e+00
-2.531672239303588867e+00,-2.619673490524291992e+00,3.000000000000000000e+00
5.416481494903564453e-01,5.484032034873962402e-01,3.000000000000000000e+00
4.701556265354156494e-01,3.231751620769500732e-01,3.000000000000000000e+00
-1.587309932708740234e+01,-1.586890316009521484e+01,3.000000000000000000e+00
7.228214263916015625e+00,7.191109180450439453e+00,4.000000000000000000e+00
-1.083902549743652344e+01,-1.080598831176757812e+01,4.000000000000000000e+00
-3.841609477996826172e+00,-3.764789819717407227e+00,4.000000000000000000e+00
3.861203193664550781e+00,3.890900373458862305e+00,4.000000000000000000e+00
-1.064573526382446289e+00,-1.026701688766479492e+00,3.000000000000000000e+00
-8.309505462646484375e+00,-8.451572418212890625e+00,4.000000000000000000e+00
-7.556812465190887451e-02,-1.149450242519378662e-01,4.000000000000000000e+00
1.789548248052597046e-01,2.307756543159484863e-01,3.000000000000000000e+00
-6.075720310211181641e+00,-6.094096183776855469e+00,4.000000000000000000e+00
-8.383143424987792969e+00,-8.410333633422851562e+00,4.000000000000000000e+00
5.174154281616210938e+00,5.134957790374755859e+00,3.000000000000000000e+00
3.117255866527557373e-01,3.232401013374328613e-01,3.000000000000000000e+00
-1.351908564567565918e+00,-1.211119174957275391e+00,3.000000000000000000e+00
-2.553966045379638672e+00,-2.554878950119018555e+00,4.000000000000000000e+00
3.283159732818603516e+00,3.273666381835937500e+00,3.000000000000000000e+00
1.776211547851562500e+01,1.776885414123535156e+01,4.000000000000000000e+00
-7.006324529647827148e-01,-7.564110755920410156e-01,3.000000000000000000e+00
5.807091236114501953e+00,5.861509323120117188e+00,3.000000000000000000e+00
-6.648521423339843750e-01,-5.014617443084716797e-01,3.000000000000000000e+00
3.442602872848510742e+00,3.514791011810302734e+00,3.000000000000000000e+00
-3.121446847915649414e+00,-3.136799097061157227e+00,3.000000000000000000e+00
-1.603183746337890625e+01,-1.596890068054199219e+01,4.000000000000000000e+00
2.380438089370727539e+00,2.323906898498535156e+00,4.000000000000000000e+00
1.189854240417480469e+01,1.189712429046630859e+01,3.000000000000000000e+00
2.462602853775024414e+00,2.406158924102783203e+00,4.000000000000000000e+00
-8.355293273925781250e+00,-8.363549232482910156e+00,4.000000000000000000e+00
8.129301071166992188e+00,8.150386810302734375e+00,4.000000000000000000e+00
1.270585536956787109e+00,1.321226954460144043e+00,4.000000000000000000e+00
1.143995046615600586e+00,1.138444542884826660e+00,4.000000000000000000e+00
7.022037029266357422e+00,7.200756072998046875e+00,4.000000000000000000e+00
3.178081512451171875e+00,3.184258699417114258e+00,4.000000000000000000e+00
-2.111742973327636719e+01,-2.111050987243652344e+01,4.000000000000000000e+00
8.021627426147460938e+00,8.018802642822265625e+00,4.000000000000000000e+00
1.131293964385986328e+01,1.124590969085693359e+01,4.000000000000000000e+00
-4.999758243560791016e+00,-5.005022048950195312e+00,4.000000000000000000e+00
1.172700786590576172e+01,1.182699871063232422e+01,3.000000000000000000e+00
