y_exp,y_pred,order
3.442602872848510742e+00,2.766256809234619141e+00,3.000000000000000000e+00
-3.121446847915649414e+00,-3.603897333145141602e+00,3.000000000000000000e+00
-1.603183746337890625e+01,-1.589602184295654297e+01,4.000000000000000000e+00
2.380438089370727539e+00,2.515117645263671875e+00,4.000000000000000000e+00
1.189854240417480469e+01,1.148455905914306641e+01,3.000000000000000000e+00
2.462602853775024414e+00,2.243456840515136719e+00,4.000000000000000000e+00
-8.355293273925781250e+00,-9.217082977294921875e+00,4.000000000000000000e+00
8.129301071166992188e+00,7.971305370330810547e+00,4.000000000000000000e+00
1.270585536956787109e+00,1.462235331535339355e+00,4.000000000000000000e+00
1.143995046615600586e+00,1.187694191932678223e+00,4.000000000000000000e+00
7.022037029266357422e+00,7.463793754577636719e+00,4.000000000000000000e+00
3.178081512451171875e+00,2.816801309585571289e+00,4.000000000000000000e+00
-2.111742973327636719e+01,-2.145538902282714844e+01,4.000000000000000000e+00
8.021627426147460938e+00,7.965450286865234375e+00,4.000000000000000000e+00
1.131293964385986328e+01,1.171178913116455078e+01,4.000000000000000000e+00
-4.999758243560791016e+00,-4.950113296508789062e+00,4.000000000000000000e+00
1.172700786590576172e+01,1.153074264526367188e+01,3.000000000000000000e+00
4.451191902160644531e+00,4.352233409881591797e+00,4.000000000000000000e+00
1.990075826644897461e+00,2.331189155578613281e+00,4.000000000000000000e+00
1.010966968536376953e+01,1.040868759155273438e+01,4.000000000000000000e+00
-8.017911911010742188e+00,-9.415734291076660156e+00,4.000000000000000000e+00
-1.833654022216796875e+01,-1.816701126098632812e+01,3.000000000000000000e+00
9.452051162719726562e+00,9.509533882141113281e+00,4.000000000000000000e+00
7.818033218383789062e+00,7.589870929718017578e+00,4.000000000000000000e+00
-7.312042713165283203e+00,-7.710283279418945312e+00,3.000000000000000000e+00
8.280137062072753906e+00,8.488897323608398438e+00,4.000000000000000000e+00
-9.665670394897460938e+00,-1.014202785491943359e+01,4.000000000000000000e+00
3.975521326065063477e-01,4.920556545257568359e-01,3.000000000000000000e+00
-2.898448407649993896e-01,-5.674825906753540039e-01,4.000000000000000000e+00
4.219157218933105469e+00,4.056289196014404297e+00,4.000000000000000000e+00
2.898368835449218750e+00,2.888046741485595703e+00,3.000000000000000000e+00
9.732421636581420898e-01,7.966088056564331055e-01,3.000000000000000000e+00
-6.988956928253173828e+00,-6.894642829895019531e+00,4.000000000000000000e+00
-3.883936643600463867e+00,-3.838222742080688477e+00,4.000000000000000000e+00
4.910822868347167969e+00,4.788910388946533203e+00,3.000000000000000000e+00
5.989064216613769531e+00,5.968843936920166016e+00,4.000000000000000000e+00
